heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,parse_ok,is_timeout
pop_0_op_e2_n3_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n3_251004_192837.json,e2,"Use a linear conflict heuristic combined with the Manhattan distance to calculate the sum of distances of each tile from its goal position, while also counting conflicts among tiles that are on the same row or column and must pass through each other to reach their goal positions.}
","def score_state(state):
    N = len(state)
    target_positions = {(i + 1): (i // N, i % N) for i in range(1, N * N)}
    manhattan_distance_sum = 0
    linear_conflicts = 0

    # Calculate Manhattan distance sum
    for i in range(N):
        for j in range(N):
            tile = state[i][j]
            if tile != 0:
                target_i, target_j = target_positions[tile]
                manhattan_distance_sum += abs(i - target_i) + abs(j - target_j)

    # Calculate linear conflicts
    for i in range(N):
        row_tiles = [(state[i][j], j) for j in range(N) if state[i][j] != 0]
        sorted_row_tiles = sorted(row_tiles, key=lambda x: target_positions[x[0]][1])
        for k in range(len(sorted_row_tiles)):
            tile, pos = sorted_row_tiles[k]
            target_j = target_positions[tile][1]
            for l in range(k + 1, len(sorted_row_tiles)):
                other_tile, other_pos = sorted_row_tiles[l]
                other_target_j = target_positions[other_tile][1]
                if pos > other_pos and target_j < other_target_j:
                    linear_conflicts += 2

    for j in range(N):
        col_tiles = [(state[i][j], i) for i in range(N) if state[i][j] != 0]
        sorted_col_tiles = sorted(col_tiles, key=lambda x: target_positions[x[0]][0])
        for k in range(len(sorted_col_tiles)):
            tile, pos = sorted_col_tiles[k]
            target_i = target_positions[tile][0]
            for l in range(k + 1, len(sorted_col_tiles)):
                other_tile, other_pos = sorted_col_tiles[l]
                other_target_i = target_positions[other_tile][0]
                if pos > other_pos and target_i < other_target_i:
                    linear_conflicts += 2

    return manhattan_distance_sum
",2.5337,SlidingPuzzle,True,False
pop_0_op_e2_n4_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n4_251004_192837.json,e2,"Calculate the sum of Manhattan distances for each tile from its current position to its target position, and add twice the number of inversions in the row and column positions compared to their goal positions.
","def score_state(state):
    N = len(state)
    manhattan_distance_sum = 0
    inversions = 0

    for i in range(N):
        for j in range(N):
            tile = state[i][j]
            if tile != 0:
                target_i, target_j = divmod(tile - 1, N)
                manhattan_distance_sum += abs(i - target_i) + abs(j - target_j)

    for i in range(N):
        row = [state[i][j] for j in range(N) if state[i][j] != 0]
        sorted_row = sorted(row)
        inversions += sum(1 for k, x in enumerate(row) for l in range(k + 1, len(row)) if sorted_row.index(x) > sorted_row.index(row[l]))

    for j in range(N):
        col = [state[i][j] for i in range(N) if state[i][j] != 0]
        sorted_col = sorted(col)
        inversions += sum(1 for k, x in enumerate(col) for l in range(k + 1, len(col)) if sorted_col.index(x) > sorted_col.index(col[l]))

    return manhattan_distance_sum
",2.37694,SlidingPuzzle,True,False
pop_0_op_e2_n5_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n5_251004_192837.json,e2,"Design a heuristic that calculates the sum of Manhattan distances for each tile from its current position to its goal position, but also adds a penalty based on the number of misplaced tiles that are out of their correct row or column.
","def score_state(state):
    N = len(state)
    manhattan_distance = 0
    misplaced_tiles_penalty = 0

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value == 0:
                continue
            target_i, target_j = divmod(value - 1, N)
            manhattan_distance += abs(i - target_i) + abs(j - target_j)
            if i != target_i and j != target_j:
                misplaced_tiles_penalty += 1

    return manhattan_distance
",2.20381,SlidingPuzzle,True,False
pop_0_op_e2_n6_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n6_251004_192837.json,e2,"Design a heuristic that calculates the sum of the Manhattan distances for each tile from its current position to its goal position, adjusted by subtracting a weighted count of misplaced tiles that are not in their correct row or column.
","def score_state(state):
    N = len(state)
    manhattan_distance = 0
    misplaced_tiles = 0

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value == 0:
                continue
            target_i, target_j = divmod(value - 1, N)
            manhattan_distance += abs(i - target_i) + abs(j - target_j)
            if i != target_i and j != target_j:
                misplaced_tiles += 1

    return manhattan_distance
",2.20381,SlidingPuzzle,True,False
pop_0_op_e2_n7_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n7_251004_192837.json,e2,"Calculate the sum of Manhattan distances for each tile from its current position to its target position, and add the number of misplaced tiles that are not in their correct row or column.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_row_col = 0

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i, target_j = divmod(value - 1, N)
                score += abs(i - target_i) + abs(j - target_j)
                if i != target_i and j != target_j:
                    misplaced_row_col += 1

    return score
",2.20381,SlidingPuzzle,True,False
pop_0_op_e2_n8_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n8_251004_192837.json,e2,"Calculate the sum of Manhattan distances for each tile from its current position to its target position, then add a penalty based on the number of misplaced tiles relative to their row and column targets, normalized by the total number of tiles.}
","def score_state(state):
    N = len(state)
    target_positions = {(i + 1): (i // N, i % N) for i in range(1, N * N)}
    manhattan_distance_sum = 0
    misplaced_tiles_penalty = 0

    for i in range(N):
        row_seen = set()
        col_seen = set()
        for j in range(N):
            tile = state[i][j]
            if tile != 0:
                target_i, target_j = target_positions[tile]
                manhattan_distance_sum += abs(i - target_i) + abs(j - target_j)
                if (tile - 1) // N == i and any(tile < x for x in row_seen):
                    misplaced_tiles_penalty += 1
                if (tile - 1) % N == j and any(tile < x for x in col_seen):
                    misplaced_tiles_penalty += 1
                row_seen.add(tile)
                col_seen.add(tile)

    return manhattan_distance_sum
",2.5337,SlidingPuzzle,True,False
pop_0_op_e2_n9_251004_192837,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_e2_n9_251004_192837.json,e2,"Calculate the sum of Manhattan distances for each tile from its current position to its goal position, and subtract the number of tiles that are already in their correct row or column.
","def score_state(state):
    N = len(state)
    manhattan_distance_sum = 0
    correct_row_col_count = 0

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value == 0:
                continue
            target_i, target_j = divmod(value - 1, N)
            manhattan_distance_sum += abs(i - target_i) + abs(j - target_j)
            if (i == target_i or j == target_j):
                correct_row_col_count += 1

    return manhattan_distance_sum
",2.20381,SlidingPuzzle,True,False
pop_0_op_i1_n0_251004_181821,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_i1_n0_251004_181821.json,i1,"Use the Manhattan distance heuristic to calculate the sum of distances of each tile from its goal position, ignoring the empty space.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_i = (value - 1) // N
                target_j = (value - 1) % N
                score += abs(i - target_i) + abs(j - target_j)
    return score
",2.20381,SlidingPuzzle,True,False
pop_0_op_i1_n0_251004_184152,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_i1_n0_251004_184152.json,i1,"The heuristic calculates the sum of Manhattan distances from each tile's current position to its goal position, adjusted by the number of tiles that are out of their row or column divided by the total number of tiles minus one.}
","def score_state(state):
    N = len(state)
    goal_positions = {i: (i // N, i % N) for i in range(1, N * N)}
    manhattan_distance = 0
    out_of_place_row_col = 0
    
    for row in range(N):
        for col in range(N):
            tile = state[row][col]
            if tile != 0:
                goal_row, goal_col = goal_positions[tile]
                manhattan_distance += abs(row - goal_row) + abs(col - goal_col)
                out_of_place_row_col += (row != goal_row) or (col != goal_col)
    
    return manhattan_distance
",2.5337,SlidingPuzzle,True,False
pop_0_op_i1_n10_251004_181821,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_i1_n10_251004_181821.json,i1,"Design a heuristic using the Manhattan distance to estimate the cost from the current state to the goal state, summing the distances of each tile from its target position, excluding the empty slot (0).
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                target_row = (value - 1) // N
                target_col = (value - 1) % N
                score += abs(i - target_row) + abs(j - target_col)
    return score
",2.20381,SlidingPuzzle,True,False
pop_0_op_i1_n10_251004_184152,puzzle_astar,results_20251004_181749_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_0_op_i1_n10_251004_184152.json,i1,"Design a heuristic that calculates the sum of Manhattan distances from each tile to its goal position, divided by 2 to reduce the score for larger puzzles and improve efficiency.}
","def score_state(state):
    N = len(state)
    target_positions = {num: (num // N, num % N) for num in range(1, N * N)}
    total_distance = 0
    for i in range(N):
        for j in range(N):
            tile = state[i][j]
            if tile != 0:
                xi, yi = target_positions[tile]
                total_distance += abs(i - xi) + abs(j - yi)
    return total_distance
",2.5337,SlidingPuzzle,True,False
